transaction_id,transaction_date,customer_id,product_id,count,sales,shipping_date,cancellation_date,status,customer_name,birth_date,gender,prefectures,type,product_name,brand,category,color,price
202110090026-1,2021-10-09,C-002920,IKU,2,5662,2021-10-19,,配達済み,永津 達也,1972-10-08,男,神奈川県,個人,USBキーボード,キーボード,周辺機器,,2831
202110090027-1,2021-10-09,C-003593,VENB3,4,891200,2021-10-18,,配達済み,山下 真宏,1977-01-21,その他・不明,広島県,法人,Verge-U3,verge,ノートPC,Black,222800
202110090027-2,2021-10-09,C-003593,INNG9,3,689400,2021-10-18,,配達済み,山下 真宏,1977-01-21,その他・不明,広島県,法人,Inter-Q5HP,Inter,ノートPC,Gold,229800
202110090031-1,2021-10-09,C-003793,VENB5,1,269800,2021-10-20,,配達済み,森田 美和,1987-06-22,女,埼玉県,個人,Verge-U5,verge,ノートPC,Black,269800
202110100004-1,2021-10-10,C-000018,ID16,1,16300,2021-10-20,,配達済み,都倉 理恵,2001-11-29,女,東京都,個人,Display-16,ディスプレイ,周辺機器,,16300
202110100008-1,2021-10-10,C-000024,CANB7,0,0,2021-10-18,,配達済み,米内 直哉,1988-05-18,男,大阪府,個人,Caps-X5,caps,ノートPC,Black,229900
202110100009-1,2021-10-10,C-000481,CANB13,3,1049400,2021-10-20,,配達済み,本間 真弓,1981-04-27,女,愛媛県,個人,Caps-X10,caps,ノートPC,Black,349800
202110100011-1,2021-10-10,C-000833,INNG9,3,689400,2021-10-18,,配達済み,辻村 聡史,1983-07-11,男,東京都,法人,Inter-Q5HP,Inter,ノートPC,Gold,229800
202110100014-1,2021-10-10,C-001010,ZENB5,3,521400,2021-10-21,,配達済み,常松 泰裕,1994-01-23,男,岐阜県,法人,Zerace-J5,zerace,ノートPC,Black,173800
202110100015-1,2021-10-10,C-001098,CANB5,2,399600,2021-10-19,,配達済み,本庄 昌明,1981-02-05,男,東京都,個人,Caps-A3P,caps,ノートPC,Black,199800
202110100016-1,2021-10-10,C-001227,VENB5,1,269800,2021-10-21,,配達済み,壹岐 希,2001-09-12,女,東京都,法人,Verge-U5,verge,ノートPC,Black,269800
202110100017-1,2021-10-10,C-002105,INNS3,1,126800,2021-10-20,,配達済み,大場 藍子,2007-08-22,女,東京都,個人,Inter-V3,Inter,ノートPC,Silver,126800
202110100018-1,2021-10-10,C-002128,INDB5,12,1857600,2021-10-21,,配達済み,大島 真吾,2003-04-25,男,静岡県,法人,Inter-W5,Inter,デスクトップ,Black,154800
202110100019-1,2021-10-10,C-002662,INNS9,2,439600,2021-10-18,,配達済み,荒 浩平,1997-12-19,その他・不明,大阪府,個人,Inter-Q5HP,Inter,ノートPC,Silver,219800
202110100023-1,2021-10-10,C-003191,ZENB7,2,462800,2021-10-22,,配達済み,伊藤 陽,1986-11-04,男,大阪府,個人,Zerace-J7,zerace,ノートPC,Black,231400
202110100024-1,2021-10-10,C-003213,PUNB3,1,98740,2021-10-17,,配達済み,大西 友裕,1994-04-10,男,東京都,個人,Puter-K2,puter,ノートPC,Black,98740
202110100025-1,2021-10-10,C-003707,ZENB7,2,462800,2021-10-20,,配達済み,吉川 正美,1977-07-10,男,埼玉県,法人,Zerace-J7,zerace,ノートPC,Black,231400
202110110000-1,2021-10-11,C-000062,INNB5,4,639200,2021-10-20,,配達済み,伊藤 美智子,1973-02-09,女,大阪府,法人,Inter-Q5,Inter,ノートPC,Black,159800
202110110002-1,2021-10-11,C-000298,CANB13,2,699600,2021-10-21,,配達済み,根岸 豊,1985-05-01,男,大阪府,法人,Caps-X10,caps,ノートPC,Black,349800
202110110004-1,2021-10-11,C-001007,ZEDB1,1,124800,2021-10-25,,配達済み,加藤 元晴,1998-09-30,男,東京都,個人,Zerace-L1,zerace,デスクトップ,Black,124800
202110110006-1,2021-10-11,C-001419,INDB9,2,433600,2021-10-18,,配達済み,村山 美帆,1987-03-05,女,山形県,個人,Inter-W5HP,Inter,デスクトップ,Black,216800
202110110008-1,2021-10-11,C-001550,CANB5,1,199800,2021-10-25,,配達済み,高橋 秀一郎,1988-03-09,男,大阪府,個人,Caps-A3P,caps,ノートPC,Black,199800
202110110015-1,2021-10-11,C-001679,INDB5,1,154800,2021-10-19,,配達済み,青木 豊,2005-08-29,男,東京都,個人,Inter-W5,Inter,デスクトップ,Black,154800
202110110016-1,2021-10-11,C-001778,CADB3,8,1399200,2021-10-21,,配達済み,小倉 文男,1991-05-06,男,大阪府,法人,Caps-B3,caps,デスクトップ,Black,174900
202110110017-1,2021-10-11,C-002445,PUNW3,1,98740,2021-10-24,,配達済み,伊藤 彩乃,1996-02-19,女,千葉県,個人,Puter-K2,puter,ノートPC,White,98740
202110110018-1,2021-10-11,C-002936,CADB7,2,469600,2021-10-25,,配達済み,岩田 翔,1987-02-01,男,東京都,法人,Caps-XC5,caps,デスクトップ,Black,234800
202110110019-1,2021-10-11,C-003097,INNG5,5,849000,2021-10-23,,配達済み,小澤 仁,2003-03-09,男,東京都,法人,Inter-Q5,Inter,ノートPC,Gold,169800
202110130000-1,2021-10-13,C-000753,VEDB7,2,457800,2021-10-27,,配達済み,金子 克彦,1987-03-29,男,東京都,個人,Verge-T7,verge,デスクトップ,Black,228900
202110130003-1,2021-10-13,C-001134,ZEDB3,4,623200,2021-10-24,,配達済み,浅田 大蔵,1991-06-03,男,埼玉県,個人,Zerace-L3,zerace,デスクトップ,Black,155800
202110140001-1,2021-10-14,C-002004,CANB5,1,199800,2021-10-25,,配達済み,北 宏子,1990-10-27,女,大阪府,個人,Caps-A3P,caps,ノートPC,Black,199800
202110140002-1,2021-10-14,C-002095,TADB3,1,45342,2021-10-22,,配達済み,岩岡 愛,2003-04-30,女,新潟県,個人,Tablet-E2,Tab,タブレット,Black,45342
202110150000-1,2021-10-15,C-000649,INNS5,1,159800,2021-10-24,,配達済み,久富 花,2000-05-08,女,山形県,法人,Inter-Q5,Inter,ノートPC,Silver,159800
202110150001-1,2021-10-15,C-000886,ZENB3,0,0,2021-10-26,,配達済み,近藤 秀,2001-11-25,男,埼玉県,個人,Zerace-J3,zerace,ノートPC,Black,154800
202110150001-2,2021-10-15,C-000886,VEDB5,2,449600,2021-10-24,,配達済み,近藤 秀,2001-11-25,男,埼玉県,個人,Verge-T5,verge,デスクトップ,Black,224800
202110150005-1,2021-10-15,C-001379,INNB7,2,363600,2021-10-26,,配達済み,金光 欣也,1998-08-08,男,東京都,個人,Inter-Q5H,Inter,ノートPC,Black,181800
202110150006-1,2021-10-15,C-002206,CADB1,0,0,2021-10-25,,配達済み,稲垣 裕之,1980-05-05,男,埼玉県,個人,Caps-B1,caps,デスクトップ,Black,134800
202110150008-1,2021-10-15,C-003351,ZEDB9,3,769200,2021-10-23,,配達済み,木村 智樹,1972-01-12,男,宮城県,法人,Zerace-L9,zerace,デスクトップ,Black,256400
202110150010-1,2021-10-15,C-003540,ZENB3,4,619200,2021-10-28,,配達済み,高橋 秀弥,1979-04-07,男,東京都,法人,Zerace-J3,zerace,ノートPC,Black,154800
202110160000-1,2021-10-16,C-000177,TADB5,2,248684,2021-10-27,,配達済み,大澤 りえ,1991-09-27,女,東京都,法人,Tablet-E3,Tab,タブレット,Black,124342
202110160001-1,2021-10-16,C-000229,IMU,6,7380,2021-10-26,,配達済み,津波古 広之,1993-10-09,男,東京都,法人,USBマウス,マウス,周辺機器,,1230
202110160005-1,2021-10-16,C-000631,CADB1,2,269600,2021-10-21,,配達済み,佐野 哲郎,2007-08-15,男,東京都,個人,Caps-B1,caps,デスクトップ,Black,134800
202110160006-1,2021-10-16,C-000865,ZEDB7,4,867600,2021-10-25,,配達済み,結城 絵梨,1981-01-19,女,東京都,法人,Zerace-L7,zerace,デスクトップ,Black,216900
202110160010-1,2021-10-16,C-000921,CADB15,0,0,2021-10-22,,配達済み,渡辺 聡子,1980-02-06,その他・不明,東京都,個人,Caps-XC10H,caps,デスクトップ,Black,679800
202110160011-1,2021-10-16,C-002439,ID23,1,19980,2021-10-27,,配達済み,山本 久美子,1992-09-07,女,岐阜県,個人,Display-23,ディスプレイ,周辺機器,,19980
202110160014-1,2021-10-16,C-002568,PUNR1,4,271200,2021-10-26,,配達済み,廣瀬 宏司,1997-09-20,その他・不明,新潟県,法人,Puter-K1,puter,ノートPC,Red,67800
202110160015-1,2021-10-16,C-002803,INNB7,1,181800,2021-10-28,,配達済み,井手 和彦,1981-02-07,男,東京都,個人,Inter-Q5H,Inter,ノートPC,Black,181800
202110160017-1,2021-10-16,C-003244,PUNR3,2,197480,2021-10-25,,配達済み,奥 淳,1987-04-26,男,東京都,法人,Puter-K2,puter,ノートPC,Red,98740
202110160019-1,2021-10-16,C-003254,VEDB9,0,0,2021-10-22,,配達済み,飯田 広行,2001-01-23,男,東京都,個人,Verge-T9,verge,デスクトップ,Black,379400
202110160020-1,2021-10-16,C-003397,ZENB3,3,464400,2021-10-28,,配達済み,石塚 朋弘,1973-02-11,男,大阪府,法人,Zerace-J3,zerace,ノートPC,Black,154800
202110170000-1,2021-10-17,C-000067,VENB5,1,269800,2021-10-27,,配達済み,小笠原 知憲,2005-08-15,男,福岡県,個人,Verge-U5,verge,ノートPC,Black,269800
202110170003-1,2021-10-17,C-000114,CANB9,2,519600,2021-10-26,,配達済み,古川 尚志,1980-06-08,男,北海道,個人,Caps-X5P,caps,ノートPC,Black,259800
202110170005-1,2021-10-17,C-000157,TADB1,3,44910,2021-10-29,,配達済み,後藤 巌,1973-07-06,男,愛知県,法人,Tablet-E1,Tab,タブレット,Black,14970
202110170009-1,2021-10-17,C-000229,ZENB1,3,311400,2021-10-28,,配達済み,津波古 広之,1993-10-09,男,東京都,法人,Zerace-J1,zerace,ノートPC,Black,103800
202110170011-1,2021-10-17,C-000366,ID16,2,32600,2021-10-29,,配達済み,安部 康隆,1976-08-07,男,東京都,個人,Display-16,ディスプレイ,周辺機器,,16300
202110170016-1,2021-10-17,C-000427,INNG7,1,191800,2021-10-28,,配達済み,烏山 洋介,1992-04-16,男,神奈川県,個人,Inter-Q5H,Inter,ノートPC,Gold,191800
202110170017-1,2021-10-17,C-000717,ZENB5,1,173800,2021-10-26,,配達済み,竹田 朋実,1995-07-01,女,東京都,個人,Zerace-J5,zerace,ノートPC,Black,173800
202110170018-1,2021-10-17,C-000812,ZEDB7,1,216900,2021-10-29,,配達済み,諏訪 由紀子,1990-04-23,女,鳥取県,法人,Zerace-L7,zerace,デスクトップ,Black,216900
202110170021-1,2021-10-17,C-000901,VEDB7,0,0,2021-10-27,,配達済み,槇野 滋子,1986-06-14,女,東京都,個人,Verge-T7,verge,デスクトップ,Black,228900
202110170022-1,2021-10-17,C-001497,VENB7,2,619600,2021-10-28,,配達済み,松村 真吾,1982-03-03,男,埼玉県,個人,Verge-U7,verge,ノートPC,Black,309800
202110170023-1,2021-10-17,C-002539,CANB7,5,1149500,2021-10-28,,配達済み,石井 雅人,1987-06-25,男,千葉県,法人,Caps-X5,caps,ノートPC,Black,229900
202110170023-2,2021-10-17,C-002539,ID23,13,259740,2021-10-26,,配達済み,石井 雅人,1987-06-25,男,千葉県,法人,Display-23,ディスプレイ,周辺機器,,19980
202110170026-1,2021-10-17,C-002576,CADB1,2,269600,2021-10-29,,配達済み,小林 嘉之,1998-08-01,男,北海道,法人,Caps-B1,caps,デスクトップ,Black,134800
202110170027-1,2021-10-17,C-002606,CANB5,2,399600,2021-10-28,,配達済み,大竹 知美,1998-04-03,女,福岡県,法人,Caps-A3P,caps,ノートPC,Black,199800
202110170028-1,2021-10-17,C-003286,CADB5,4,779200,2021-10-29,,配達済み,山口 秀太郎,1997-06-25,男,東京都,法人,Caps-B3P,caps,デスクトップ,Black,194800
202110170028-2,2021-10-17,C-003286,ZENB3,2,309600,2021-10-27,,配達済み,山口 秀太郎,1997-06-25,男,東京都,法人,Zerace-J3,zerace,ノートPC,Black,154800
202110170029-1,2021-10-17,C-003336,INDB7,5,924000,2021-10-27,,配達済み,田中 友紀,2002-07-05,女,東京都,法人,Inter-W5H,Inter,デスクトップ,Black,184800
202110180000-1,2021-10-18,C-000082,ZEDB7,1,216900,2021-10-25,,配達済み,木村 良子,2007-03-15,女,東京都,個人,Zerace-L7,zerace,デスクトップ,Black,216900
202110180003-1,2021-10-18,C-000091,CANB7,4,919600,2021-10-27,,配達済み,金 千明,1998-04-23,女,神奈川県,法人,Caps-X5,caps,ノートPC,Black,229900
202110180004-1,2021-10-18,C-000885,VEDB7,1,228900,2021-10-29,,配達済み,水野 依子,1980-02-03,女,東京都,個人,Verge-T7,verge,デスクトップ,Black,228900
202110180005-1,2021-10-18,C-001135,ZEDB9,1,256400,2021-10-27,,配達済み,井上 直也,2001-09-27,男,東京都,個人,Zerace-L9,zerace,デスクトップ,Black,256400
202110180006-1,2021-10-18,C-001229,CADB5,14,2727200,2021-10-27,,配達済み,今村 哲平,1989-06-05,男,北海道,法人,Caps-B3P,caps,デスクトップ,Black,194800
202110180009-1,2021-10-18,C-001323,CANB11,2,579800,2021-10-26,,配達済み,梅原 直紀,1988-12-03,男,山形県,個人,Caps-X5PH,caps,ノートPC,Black,289900
202110180012-1,2021-10-18,C-001442,INNB3,1,126800,2021-10-27,,配達済み,羽賀 修,1981-10-03,男,福岡県,個人,Inter-V3,Inter,ノートPC,Black,126800
202110180014-1,2021-10-18,C-001620,VENB9,4,1479200,2021-10-30,,配達済み,太田 真琴,1975-02-27,女,石川県,法人,Verge-U9,verge,ノートPC,Black,369800
202110180018-1,2021-10-18,C-001779,ZEDB5,4,715600,2021-10-27,,配達済み,林 和明,1994-04-02,男,東京都,法人,Zerace-L5,zerace,デスクトップ,Black,178900
202110180021-1,2021-10-18,C-003040,ZENB7,1,231400,2021-10-26,,配達済み,奥田 肇,1974-01-12,男,大阪府,個人,Zerace-J7,zerace,ノートPC,Black,231400
202110180023-1,2021-10-18,C-003241,INNB5,1,159800,2021-10-30,,配達済み,加藤 聡,1996-09-10,男,大阪府,個人,Inter-Q5,Inter,ノートPC,Black,159800
202110180024-1,2021-10-18,C-003295,IMW,10,25370,2021-10-27,,配達済み,大橋 大作,1993-10-25,男,大阪府,法人,ワイヤレスマウス,マウス,周辺機器,,2537
202110180025-1,2021-10-18,C-003373,INNS1,1,74800,2021-10-27,,配達済み,藤原 早希子,1973-07-26,女,大阪府,個人,Inter-V1,Inter,ノートPC,Silver,74800
202110180026-1,2021-10-18,C-003390,TADB5,2,248684,2021-10-27,,配達済み,岸本 進悟,1987-05-30,男,東京都,個人,Tablet-E3,Tab,タブレット,Black,124342
202110190000-1,2021-10-19,C-000011,VEDB9,1,379400,2021-10-28,,配達済み,高橋 美華,2003-06-29,女,東京都,個人,Verge-T9,verge,デスクトップ,Black,379400
202110190002-1,2021-10-19,C-000281,VENB1,1,184800,2021-10-28,,配達済み,吉田 哲士,1987-12-22,男,東京都,法人,Verge-U1,verge,ノートPC,Black,184800
202110190006-1,2021-10-19,C-000417,VEDB17,1,1099800,2021-10-30,,配達済み,高橋 亮,2003-05-21,男,東京都,個人,Verge-T9H4,verge,デスクトップ,Black,1099800
202110190010-1,2021-10-19,C-000488,ZENB7,2,462800,2021-10-27,,配達済み,喜多 康洋,1996-02-17,男,東京都,法人,Zerace-J7,zerace,ノートPC,Black,231400
202110190010-2,2021-10-19,C-000488,VEDB5,7,1573600,2021-10-29,,配達済み,喜多 康洋,1996-02-17,男,東京都,法人,Verge-T5,verge,デスクトップ,Black,224800
202110190011-1,2021-10-19,C-000757,ID23,1,19980,2021-10-25,,配達済み,増田 俊之,1982-03-26,その他・不明,東京都,個人,Display-23,ディスプレイ,周辺機器,,19980
202110190012-1,2021-10-19,C-001400,CADB1,3,404400,2021-10-27,,配達済み,伊賀 はるか,1999-12-03,女,広島県,個人,Caps-B1,caps,デスクトップ,Black,134800
202110190013-1,2021-10-19,C-001407,INNB1,5,374000,2021-10-31,,配達済み,森 浩子,1974-06-03,女,神奈川県,個人,Inter-V1,Inter,ノートPC,Black,74800
202110190017-1,2021-10-19,C-001726,ZENB5,1,173800,2021-10-25,,配達済み,中村 ちえ,1977-10-28,女,宮城県,個人,Zerace-J5,zerace,ノートPC,Black,173800
202110190018-1,2021-10-19,C-001856,INDB3,1,116800,2021-10-30,,配達済み,森山 正一,1990-06-29,男,東京都,個人,Inter-C3,Inter,デスクトップ,Black,116800
202110190020-1,2021-10-19,C-002008,INNG7,5,959000,2021-10-29,,配達済み,左 洋明,1980-11-10,男,東京都,法人,Inter-Q5H,Inter,ノートPC,Gold,191800
202110190023-1,2021-10-19,C-002084,CANB11,3,869700,2021-10-30,,配達済み,内田 みゆき,1997-03-12,女,東京都,法人,Caps-X5PH,caps,ノートPC,Black,289900
202110190024-1,2021-10-19,C-002216,TADB5,1,124342,2021-10-30,,配達済み,浅野 宗徳,1976-10-16,男,三重県,法人,Tablet-E3,Tab,タブレット,Black,124342
202110190024-2,2021-10-19,C-002216,ZEDB5,4,715600,2021-10-28,,配達済み,浅野 宗徳,1976-10-16,男,三重県,法人,Zerace-L5,zerace,デスクトップ,Black,178900
202110190025-1,2021-10-19,C-002709,INDB5,5,774000,2021-10-30,,配達済み,杉田 謙一,1978-09-19,男,石川県,法人,Inter-W5,Inter,デスクトップ,Black,154800
202110190026-1,2021-10-19,C-003346,VEDB7,2,457800,2021-10-29,,配達済み,山田 健之,2001-05-23,その他・不明,神奈川県,個人,Verge-T7,verge,デスクトップ,Black,228900
202110210000-1,2021-10-21,C-000052,CADB5,1,194800,2021-10-29,,配達済み,苅谷 靖人,1983-03-03,男,北海道,法人,Caps-B3P,caps,デスクトップ,Black,194800
202110210001-1,2021-10-21,C-000765,ZEDB3,0,0,2021-10-30,,配達済み,美馬 晃佑,1987-12-24,男,岡山県,個人,Zerace-L3,zerace,デスクトップ,Black,155800
202110210003-1,2021-10-21,C-001031,CADB15,0,0,2021-11-02,,配達済み,山崎 一朗,1973-04-09,男,兵庫県,個人,Caps-XC10H,caps,デスクトップ,Black,679800
202110210004-1,2021-10-21,C-001134,ZEDB3,1,155800,2021-10-30,,配達済み,浅田 大蔵,1991-06-03,男,埼玉県,個人,Zerace-L3,zerace,デスクトップ,Black,155800
202110210006-1,2021-10-21,C-001597,CANB11,0,0,2021-10-31,,配達済み,関 直史,1972-06-11,男,神奈川県,個人,Caps-X5PH,caps,ノートPC,Black,289900
202110210007-1,2021-10-21,C-002102,CANB13,5,1749000,2021-10-30,,配達済み,滝澤 啓子,1973-11-30,女,東京都,法人,Caps-X10,caps,ノートPC,Black,349800
202110210007-2,2021-10-21,C-002102,ZENB9,2,559800,2021-10-28,,配達済み,滝澤 啓子,1973-11-30,女,東京都,法人,Zerace-J9,zerace,ノートPC,Black,279900
202110210008-1,2021-10-21,C-002196,VENB5,4,1079200,2021-10-29,,配達済み,野村 麻衣,1979-05-17,女,兵庫県,法人,Verge-U5,verge,ノートPC,Black,269800
202110210008-2,2021-10-21,C-002196,CANB9,1,259800,2021-11-01,,配達済み,野村 麻衣,1979-05-17,女,兵庫県,法人,Caps-X5P,caps,ノートPC,Black,259800
202110210008-3,2021-10-21,C-002196,CANB11,3,869700,2021-10-31,,配達済み,野村 麻衣,1979-05-17,女,兵庫県,法人,Caps-X5PH,caps,ノートPC,Black,289900
202110210008-4,2021-10-21,C-002196,PUNR1,1,67800,2021-10-29,,配達済み,野村 麻衣,1979-05-17,女,兵庫県,法人,Puter-K1,puter,ノートPC,Red,67800
202110210008-5,2021-10-21,C-002196,ZEDB1,2,249600,2021-10-31,,配達済み,野村 麻衣,1979-05-17,女,兵庫県,法人,Zerace-L1,zerace,デスクトップ,Black,124800
202110210008-6,2021-10-21,C-002196,INDB9,4,867200,2021-10-30,,配達済み,野村 麻衣,1979-05-17,女,兵庫県,法人,Inter-W5HP,Inter,デスクトップ,Black,216800
202110210012-1,2021-10-21,C-002239,INNS7,1,181800,2021-10-30,,配達済み,川口 大輔,2002-05-10,男,福岡県,個人,Inter-Q5H,Inter,ノートPC,Silver,181800
202110210013-1,2021-10-21,C-002350,INNG5,1,169800,2021-10-30,,配達済み,志村 秀樹,1983-01-07,男,神奈川県,個人,Inter-Q5,Inter,ノートPC,Gold,169800
202110210014-1,2021-10-21,C-002516,TADB3,1,45342,2021-11-01,,配達済み,田中 秀弘,1977-03-30,男,東京都,法人,Tablet-E2,Tab,タブレット,Black,45342
202110210019-1,2021-10-21,C-002686,CADB7,1,234800,2021-10-29,,配達済み,原田 直人,1973-08-13,男,愛知県,個人,Caps-XC5,caps,デスクトップ,Black,234800
202110210020-1,2021-10-21,C-002699,CANB11,2,579800,2021-10-31,,配達済み,荻野 和彦,1993-06-26,男,神奈川県,個人,Caps-X5PH,caps,ノートPC,Black,289900
202110210022-1,2021-10-21,C-003235,INNB1,1,74800,2021-10-29,,配達済み,杉 幸子,1993-07-25,女,岩手県,個人,Inter-V1,Inter,ノートPC,Black,74800
202110210026-1,2021-10-21,C-003300,VENB5,0,0,2021-10-28,,配達済み,浅野 仁,1993-09-27,男,石川県,個人,Verge-U5,verge,ノートPC,Black,269800
202110210029-1,2021-10-21,C-003450,CADB3,2,349800,2021-11-02,,配達済み,斉藤 和博,1996-10-24,男,福井県,法人,Caps-B3,caps,デスクトップ,Black,174900
202110210031-1,2021-10-21,C-003465,CANB11,4,1159600,2021-10-31,,配達済み,伊藤 健一,1984-11-04,男,福井県,個人,Caps-X5PH,caps,ノートPC,Black,289900
202110210033-1,2021-10-21,C-003633,CANB11,2,579800,2021-11-01,,配達済み,武井 誠一,1981-11-27,男,北海道,個人,Caps-X5PH,caps,ノートPC,Black,289900
202110210035-1,2021-10-21,C-003752,ZENB7,2,462800,2021-10-31,,配達済み,前川 和雄,1974-11-12,男,埼玉県,個人,Zerace-J7,zerace,ノートPC,Black,231400
202110220004-1,2021-10-22,C-000380,VENB9,3,1109400,2021-11-02,,配達済み,飯島 伸彦,1999-03-29,男,宮城県,法人,Verge-U9,verge,ノートPC,Black,369800
202110220006-1,2021-10-22,C-001192,INDB7,1,184800,2021-10-31,,配達済み,松元 透,2007-02-23,男,兵庫県,個人,Inter-W5H,Inter,デスクトップ,Black,184800
202110220007-1,2021-10-22,C-001339,CANB11,4,1159600,2021-11-03,,配達済み,石川 泰司,1984-08-30,男,福岡県,法人,Caps-X5PH,caps,ノートPC,Black,289900
202110220009-1,2021-10-22,C-001749,CANB9,1,259800,2021-10-30,,配達済み,角田 亜矢子,1982-08-14,女,埼玉県,法人,Caps-X5P,caps,ノートPC,Black,259800
202110220011-1,2021-10-22,C-002711,INNS5,4,639200,2021-11-02,,配達済み,米原 由紀,1995-02-07,女,広島県,法人,Inter-Q5,Inter,ノートPC,Silver,159800
202110220012-1,2021-10-22,C-002823,VENB3,1,222800,2021-11-01,,配達済み,池田 愛,2002-04-02,女,愛知県,個人,Verge-U3,verge,ノートPC,Black,222800
202110220013-1,2021-10-22,C-003353,INNB7,3,545400,2021-11-03,,配達済み,相川 秀行,1978-12-12,男,東京都,法人,Inter-Q5H,Inter,ノートPC,Black,181800
202110220013-2,2021-10-22,C-003353,IMW,7,17759,2021-11-01,,配達済み,相川 秀行,1978-12-12,男,東京都,法人,ワイヤレスマウス,マウス,周辺機器,,2537
202110230000-1,2021-10-23,C-000784,ZENB7,0,0,2021-11-01,,配達済み,大澤 久,1977-05-18,男,東京都,個人,Zerace-J7,zerace,ノートPC,Black,231400
202110230000-2,2021-10-23,C-000784,VEDB7,2,457800,2021-11-04,,配達済み,大澤 久,1977-05-18,男,東京都,個人,Verge-T7,verge,デスクトップ,Black,228900
202110230001-1,2021-10-23,C-001044,PUNB3,1,98740,2021-10-31,,配達済み,小林 真奈美,1992-06-18,女,埼玉県,個人,Puter-K2,puter,ノートPC,Black,98740
202110230005-1,2021-10-23,C-001097,VEDB9,1,379400,2021-11-02,,配達済み,小林 綾,1983-08-29,女,北海道,法人,Verge-T9,verge,デスクトップ,Black,379400
202110230005-2,2021-10-23,C-001097,VEDB1,2,339600,2021-11-02,,配達済み,小林 綾,1983-08-29,女,北海道,法人,Verge-T1,verge,デスクトップ,Black,169800
202110230007-1,2021-10-23,C-001919,ZENB9,2,559800,2021-11-05,,配達済み,田辺 恵,2001-07-13,女,宮城県,個人,Zerace-J9,zerace,ノートPC,Black,279900
202110230010-1,2021-10-23,C-001953,TADB3,0,0,2021-11-04,,配達済み,小野田 昭人,1978-12-06,男,滋賀県,個人,Tablet-E2,Tab,タブレット,Black,45342
202110230010-2,2021-10-23,C-001953,INNG5,1,169800,2021-11-03,,配達済み,小野田 昭人,1978-12-06,男,滋賀県,個人,Inter-Q5,Inter,ノートPC,Gold,169800
202110230011-1,2021-10-23,C-003502,CADB11,1,364800,2021-11-04,,配達済み,吉田 裕之,1988-03-14,男,栃木県,個人,Caps-XC5PH,caps,デスクトップ,Black,364800
202110230013-1,2021-10-23,C-003563,TADB1,2,29940,2021-11-04,,配達済み,三木 文一,1998-05-23,男,北海道,個人,Tablet-E1,Tab,タブレット,Black,14970
202110240001-1,2021-10-24,C-001867,CANB11,3,869700,2021-11-03,,配達済み,松井 敏郎,1996-01-04,男,福島県,法人,Caps-X5PH,caps,ノートPC,Black,289900
202110240004-1,2021-10-24,C-002199,PUNW3,1,98740,2021-11-01,,配達済み,新井 明美,1987-09-05,女,東京都,個人,Puter-K2,puter,ノートPC,White,98740
202110240005-1,2021-10-24,C-002393,INNB7,3,545400,2021-11-04,,配達済み,安武 かずや,1984-06-09,男,埼玉県,法人,Inter-Q5H,Inter,ノートPC,Black,181800
202110240008-1,2021-10-24,C-003051,INNB7,8,1454400,2021-11-02,,配達済み,立木 知子,1975-01-05,女,北海道,法人,Inter-Q5H,Inter,ノートPC,Black,181800
202110240009-1,2021-10-24,C-003446,ZENB1,2,207600,2021-11-02,,配達済み,鈴木 旭,1994-12-15,その他・不明,広島県,個人,Zerace-J1,zerace,ノートPC,Black,103800
202110240010-1,2021-10-24,C-003447,ZEDB7,2,433800,2021-11-01,,配達済み,稲富 浩一,1977-09-30,男,福岡県,法人,Zerace-L7,zerace,デスクトップ,Black,216900
202110250000-1,2021-10-25,C-000164,VEDB5,2,449600,2021-11-06,,配達済み,田代 宣彦,2003-11-18,男,東京都,法人,Verge-T5,verge,デスクトップ,Black,224800
202110250002-1,2021-10-25,C-000754,IMU,1,1230,2021-11-07,,配達済み,細谷 明,1999-09-18,男,岐阜県,個人,USBマウス,マウス,周辺機器,,1230
202110260001-1,2021-10-26,C-000530,TADB5,1,124342,2021-11-03,,配達済み,伏見 駿,1998-03-16,男,東京都,個人,Tablet-E3,Tab,タブレット,Black,124342
202110260002-1,2021-10-26,C-000796,ID23,1,19980,2021-11-06,,配達済み,上田 栞,1985-02-18,女,福岡県,個人,Display-23,ディスプレイ,周辺機器,,19980
202110260005-1,2021-10-26,C-001460,ID16,1,16300,2021-11-07,,配達済み,田村 良輔,2003-09-22,男,東京都,個人,Display-16,ディスプレイ,周辺機器,,16300
202110260007-1,2021-10-26,C-002030,INNS7,1,181800,2021-11-06,,配達済み,道上 俊行,1986-06-13,男,東京都,個人,Inter-Q5H,Inter,ノートPC,Silver,181800
202110260008-1,2021-10-26,C-002252,INNG7,3,575400,2021-11-05,,配達済み,古川 亮,1998-01-07,男,福岡県,法人,Inter-Q5H,Inter,ノートPC,Gold,191800
202110260010-1,2021-10-26,C-002879,CADB5,3,584400,2021-11-06,,配達済み,吉田 大輔,1996-10-24,男,愛知県,法人,Caps-B3P,caps,デスクトップ,Black,194800
202110280000-1,2021-10-28,C-000743,CADB11,2,729600,2021-11-06,,配達済み,富田 淳也,1983-10-22,男,東京都,法人,Caps-XC5PH,caps,デスクトップ,Black,364800
202110280002-1,2021-10-28,C-002864,CANB11,1,289900,2021-11-10,,配達済み,安藤 奈津子,2003-05-23,女,大阪府,個人,Caps-X5PH,caps,ノートPC,Black,289900
